                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44780.3750  08/07/2022        0.0000        5.4645        0.0000        0.0000        0.0000        0.0000
  44780.4167  08/07/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44780.4583  08/07/2022        0.0000        5.4604        0.0000        0.0000        0.0000        0.0000
  44780.5000  08/07/2022        0.0000        5.4584        0.0000        0.0000        0.0000        0.0000
  44780.5417  08/07/2022        0.0000        5.4568        0.0000        0.0000        0.0000        0.0000
  44780.5833  08/07/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44780.6250  08/07/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44780.6667  08/07/2022        0.0000        5.4552        0.0000        0.0000        0.0000        0.0000
  44780.7083  08/07/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44780.7500  08/07/2022        0.0000        5.4561        0.0000        0.0000        0.0000        0.0000
  44780.7917  08/07/2022        0.0000        5.4569        0.0000        0.0000        0.0000        0.0000
  44780.8333  08/07/2022        0.0000        5.4593        0.0000        0.0000        0.0000        0.0000
  44780.8750  08/07/2022        0.0000        5.4616        0.0000        0.0000        0.0000        0.0000
  44780.9167  08/07/2022        0.0000        5.4637        0.0000        0.0000        0.0000        0.0000
  44780.9583  08/07/2022        0.0000        5.4652        0.0000        0.0000        0.0000        0.0000
  44781.0000  08/08/2022        0.0000        5.4659        0.0000        0.0000        0.0000        0.0000
  44781.0417  08/08/2022        0.0000        5.4652        0.0000        0.0000        0.0000        0.0000
  44781.0833  08/08/2022        0.0000        5.4660        0.0000        0.0000        0.0000        0.0000
  44781.1250  08/08/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44781.1667  08/08/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44781.2083  08/08/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44781.2500  08/08/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44781.2917  08/08/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44781.3333  08/08/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44781.3750  08/08/2022        0.0000        5.4634        0.0000        0.0000        0.0000        0.0000
  44781.4167  08/08/2022        0.0000        5.4612        0.0000        0.0000        0.0000        0.0000
  44781.4583  08/08/2022        0.0000        5.4593        0.0000        0.0000        0.0000        0.0000
  44781.5000  08/08/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44781.5417  08/08/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44781.5833  08/08/2022        0.0000        5.4555        0.0000        0.0000        0.0000        0.0000
  44781.6250  08/08/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44781.6667  08/08/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44781.7083  08/08/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44781.7500  08/08/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44781.7917  08/08/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44781.8333  08/08/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44781.8750  08/08/2022        0.0000        5.4594        0.0000        0.0000        0.0000        0.0000
  44781.9167  08/08/2022        0.0000        5.4611        0.0000        0.0000        0.0000        0.0000
  44781.9583  08/08/2022        0.0000        5.4617        0.0000        0.0000        0.0000        0.0000
  44782.0000  08/09/2022        0.0000        5.4627        0.0000        0.0000        0.0000        0.0000
  44782.0417  08/09/2022        0.0000        5.4641        0.0000        0.0000        0.0000        0.0000
  44782.0833  08/09/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44782.1250  08/09/2022        0.0000        5.4659        0.0000        0.0000        0.0000        0.0000
  44782.1667  08/09/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44782.2083  08/09/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44782.2500  08/09/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44782.2917  08/09/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44782.3333  08/09/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44782.3750  08/09/2022        0.0000        5.4630        0.0000        0.0000        0.0000        0.0000
  44782.4167  08/09/2022        0.0000        5.4605        0.0000        0.0000        0.0000        0.0000
  44782.4583  08/09/2022        0.0000        5.4585        0.0000        0.0000        0.0000        0.0000
  44782.5000  08/09/2022        0.0000        5.4567        0.0000        0.0000        0.0000        0.0000
  44782.5417  08/09/2022        0.0000        5.4551        0.0000        0.0000        0.0000        0.0000
  44782.5833  08/09/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44782.6250  08/09/2022        0.0000        5.4539        0.0000        0.0000        0.0000        0.0000
  44782.6667  08/09/2022        0.0000        5.4536        0.0000        0.0000        0.0000        0.0000
  44782.7083  08/09/2022        0.0000        5.4538        0.0000        0.0000        0.0000        0.0000
  44782.7500  08/09/2022        0.0000        5.4540        0.0000        0.0000        0.0000        0.0000
  44782.7917  08/09/2022        0.0000        5.4546        0.0000        0.0000        0.0000        0.0000
  44782.8333  08/09/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44782.8750  08/09/2022        0.0000        5.4588        0.0000        0.0000        0.0000        0.0000
  44782.9167  08/09/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44782.9583  08/09/2022        0.0000        5.4615        0.0000        0.0000        0.0000        0.0000
  44783.0000  08/10/2022        0.0000        5.4626        0.0000        0.0000        0.0000        0.0000
  44783.0417  08/10/2022        0.0000        5.4642        0.0000        0.0000        0.0000        0.0000
  44783.0833  08/10/2022        0.0000        5.4651        0.0000        0.0000        0.0000        0.0000
  44783.1250  08/10/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44783.1667  08/10/2022        0.0000        5.4671        0.0000        0.0000        0.0000        0.0000
  44783.2083  08/10/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44783.2500  08/10/2022        0.0000        5.4683        0.0000        0.0000        0.0000        0.0000
  44783.2917  08/10/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44783.3333  08/10/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44783.3750  08/10/2022        0.0000        5.4620        0.0000        0.0000        0.0000        0.0000
  44783.4167  08/10/2022        0.0000        5.4594        0.0000        0.0000        0.0000        0.0000
  44783.4583  08/10/2022        0.0000        5.4576        0.0000        0.0000        0.0000        0.0000
  44783.5000  08/10/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44783.5417  08/10/2022        0.0000        5.4545        0.0000        0.0000        0.0000        0.0000
  44783.5833  08/10/2022        0.0000        5.4539        0.0000        0.0000        0.0000        0.0000
  44783.6250  08/10/2022        0.0000        5.4533        0.0000        0.0000        0.0000        0.0000
  44783.6667  08/10/2022        0.0000        5.4529        0.0000        0.0000        0.0000        0.0000
  44783.7083  08/10/2022        0.0000        5.4532        0.0000        0.0000        0.0000        0.0000
  44783.7500  08/10/2022        0.0000        5.4534        0.0000        0.0000        0.0000        0.0000
  44783.7917  08/10/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44783.8333  08/10/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44783.8750  08/10/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44783.9167  08/10/2022        0.0000        5.4607        0.0000        0.0000        0.0000        0.0000
  44783.9583  08/10/2022        0.0000        5.4617        0.0000        0.0000        0.0000        0.0000
  44784.0000  08/11/2022        0.0000        5.4628        0.0000        0.0000        0.0000        0.0000
  44784.0417  08/11/2022        0.0000        5.4641        0.0000        0.0000        0.0000        0.0000
  44784.0833  08/11/2022        0.0000        5.4653        0.0000        0.0000        0.0000        0.0000
  44784.1250  08/11/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44784.1667  08/11/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44784.2083  08/11/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44784.2500  08/11/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44784.2917  08/11/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44784.3333  08/11/2022        0.0000        5.4647        0.0000        0.0000        0.0000        0.0000
  44784.3750  08/11/2022        0.0000        5.4615        0.0000        0.0000        0.0000        0.0000
  44784.4167  08/11/2022        0.0000        5.4589        0.0000        0.0000        0.0000        0.0000
  44784.4583  08/11/2022        0.0000        5.4574        0.0000        0.0000        0.0000        0.0000
  44784.5000  08/11/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44784.5417  08/11/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44784.5833  08/11/2022        0.0000        5.4543        0.0000        0.0000        0.0000        0.0000
  44784.6250  08/11/2022        0.0000        5.4539        0.0000        0.0000        0.0000        0.0000
  44784.6667  08/11/2022        0.0000        5.4537        0.0000        0.0000        0.0000        0.0000
  44784.7083  08/11/2022        0.0000        5.4540        0.0000        0.0000        0.0000        0.0000
  44784.7500  08/11/2022        0.0000        5.4543        0.0000        0.0000        0.0000        0.0000
  44784.7917  08/11/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44784.8333  08/11/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44784.8750  08/11/2022        0.0000        5.4593        0.0000        0.0000        0.0000        0.0000
  44784.9167  08/11/2022        0.0000        5.4612        0.0000        0.0000        0.0000        0.0000
  44784.9583  08/11/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44785.0000  08/12/2022        0.0000        5.4632        0.0000        0.0000        0.0000        0.0000
  44785.0417  08/12/2022        0.0000        5.4646        0.0000        0.0000        0.0000        0.0000
  44785.0833  08/12/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44785.1250  08/12/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44785.1667  08/12/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44785.2083  08/12/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44785.2500  08/12/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44785.2917  08/12/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44785.3333  08/12/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44785.3750  08/12/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44785.4167  08/12/2022        0.0000        5.4597        0.0000        0.0000        0.0000        0.0000
  44785.4583  08/12/2022        0.0000        5.4580        0.0000        0.0000        0.0000        0.0000
  44785.5000  08/12/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44785.5417  08/12/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44785.5833  08/12/2022        0.0000        5.4542        0.0000        0.0000        0.0000        0.0000
  44785.6250  08/12/2022        0.0000        5.4537        0.0000        0.0000        0.0000        0.0000
  44785.6667  08/12/2022        0.0000        5.4533        0.0000        0.0000        0.0000        0.0000
  44785.7083  08/12/2022        0.0000        5.4534        0.0000        0.0000        0.0000        0.0000
  44785.7500  08/12/2022        0.0000        5.4535        0.0000        0.0000        0.0000        0.0000
  44785.7917  08/12/2022        0.0000        5.4542        0.0000        0.0000        0.0000        0.0000
  44785.8333  08/12/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44785.8750  08/12/2022        0.0000        5.4580        0.0000        0.0000        0.0000        0.0000
  44785.9167  08/12/2022        0.0000        5.4598        0.0000        0.0000        0.0000        0.0000
  44785.9583  08/12/2022        0.0000        5.4608        0.0000        0.0000        0.0000        0.0000
  44786.0000  08/13/2022        0.0000        5.4621        0.0000        0.0000        0.0000        0.0000
  44786.0417  08/13/2022        0.0000        5.4640        0.0000        0.0000        0.0000        0.0000
  44786.0833  08/13/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44786.1250  08/13/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44786.1667  08/13/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44786.2083  08/13/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44786.2500  08/13/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44786.2917  08/13/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44786.3333  08/13/2022        0.0000        5.4651        0.0000        0.0000        0.0000        0.0000
  44786.3750  08/13/2022        0.0000        5.4623        0.0000        0.0000        0.0000        0.0000
  44786.4167  08/13/2022        0.0000        5.4598        0.0000        0.0000        0.0000        0.0000
  44786.4583  08/13/2022        0.0000        5.4579        0.0000        0.0000        0.0000        0.0000
  44786.5000  08/13/2022        0.0000        5.4562        0.0000        0.0000        0.0000        0.0000
  44786.5417  08/13/2022        0.0000        5.4549        0.0000        0.0000        0.0000        0.0000
  44786.5833  08/13/2022        0.0000        5.4546        0.0000        0.0000        0.0000        0.0000
  44786.6250  08/13/2022        0.0000        5.4543        0.0000        0.0000        0.0000        0.0000
  44786.6667  08/13/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44786.7083  08/13/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44786.7500  08/13/2022        0.0000        5.4547        0.0000        0.0000        0.0000        0.0000
  44786.7917  08/13/2022        0.0000        5.4554        0.0000        0.0000        0.0000        0.0000
  44786.8333  08/13/2022        0.0000        5.4574        0.0000        0.0000        0.0000        0.0000
  44786.8750  08/13/2022        0.0000        5.4595        0.0000        0.0000        0.0000        0.0000
  44786.9167  08/13/2022        0.0000        5.4614        0.0000        0.0000        0.0000        0.0000
  44786.9583  08/13/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44787.0000  08/14/2022        0.0000        5.4632        0.0000        0.0000        0.0000        0.0000
  44787.0417  08/14/2022        0.0000        5.4633        0.0000        0.0000        0.0000        0.0000
  44787.0833  08/14/2022        0.0000        5.4643        0.0000        0.0000        0.0000        0.0000
  44787.1250  08/14/2022        0.0000        5.4654        0.0000        0.0000        0.0000        0.0000
  44787.1667  08/14/2022        0.0000        5.4664        0.0000        0.0000        0.0000        0.0000
  44787.2083  08/14/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44787.2500  08/14/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44787.2917  08/14/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44787.3333  08/14/2022        0.0000        5.4651        0.0000        0.0000        0.0000        0.0000
  44787.3750  08/14/2022        0.0000        5.4623        0.0000        0.0000        0.0000        0.0000
  44787.4167  08/14/2022        0.0000        5.4597        0.0000        0.0000        0.0000        0.0000
  44787.4583  08/14/2022        0.0000        5.4576        0.0000        0.0000        0.0000        0.0000
  44787.5000  08/14/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44787.5417  08/14/2022        0.0000        5.4542        0.0000        0.0000        0.0000        0.0000
  44787.5833  08/14/2022        0.0000        5.4537        0.0000        0.0000        0.0000        0.0000
  44787.6250  08/14/2022        0.0000        5.4531        0.0000        0.0000        0.0000        0.0000
  44787.6667  08/14/2022        0.0000        5.4528        0.0000        0.0000        0.0000        0.0000
  44787.7083  08/14/2022        0.0000        5.4531        0.0000        0.0000        0.0000        0.0000
  44787.7500  08/14/2022        0.0000        5.4534        0.0000        0.0000        0.0000        0.0000
  44787.7917  08/14/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44787.8333  08/14/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44787.8750  08/14/2022        0.0000        5.4581        0.0000        0.0000        0.0000        0.0000
  44787.9167  08/14/2022        0.0000        5.4599        0.0000        0.0000        0.0000        0.0000
  44787.9583  08/14/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44788.0000  08/15/2022        0.0000        5.4617        0.0000        0.0000        0.0000        0.0000
  44788.0417  08/15/2022        0.0000        5.4634        0.0000        0.0000        0.0000        0.0000
  44788.0833  08/15/2022        0.0000        5.4642        0.0000        0.0000        0.0000        0.0000
  44788.1250  08/15/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44788.1667  08/15/2022        0.3009        5.7675        0.0000        0.0000        0.0000        0.0000
  44788.2083  08/15/2022        0.7500        6.2170        0.0000        0.0000        0.0000        0.0000
  44788.2500  08/15/2022        0.7113        6.1790        0.0000        0.0000        0.0000        0.0000
  44788.2917  08/15/2022        2.1606        7.6296        0.0000        0.0000        0.0000        0.0000
  44788.3333  08/15/2022        0.0000        5.4665        0.0000        0.0000        0.0000        0.0000
  44788.3750  08/15/2022        0.0000        5.4648        0.0000        0.0000        0.0000        0.0000
  44788.4167  08/15/2022        0.0000        5.4631        0.0000        0.0000        0.0000        0.0000
  44788.4583  08/15/2022        0.0000        5.4609        0.0000        0.0000        0.0000        0.0000
  44788.5000  08/15/2022        0.0000        5.4588        0.0000        0.0000        0.0000        0.0000
  44788.5417  08/15/2022        0.0000        5.4573        0.0000        0.0000        0.0000        0.0000
  44788.5833  08/15/2022        0.0000        5.4566        0.0000        0.0000        0.0000        0.0000
  44788.6250  08/15/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44788.6667  08/15/2022        0.0000        5.4556        0.0000        0.0000        0.0000        0.0000
  44788.7083  08/15/2022        0.0000        5.4561        0.0000        0.0000        0.0000        0.0000
  44788.7500  08/15/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44788.7917  08/15/2022        0.0000        5.4574        0.0000        0.0000        0.0000        0.0000
  44788.8333  08/15/2022       18.7353       24.1948        0.0000        0.0000        0.0000        0.0000
  44788.8750  08/15/2022       67.0395       72.5015        0.0000        0.0000        0.0000        0.0000
  44788.9167  08/15/2022        0.0000        5.4638        0.0000        0.0000        0.0000        0.0000
  44788.9583  08/15/2022        0.0000        5.4655        0.0000        0.0000        0.0000        0.0000
  44789.0000  08/16/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44789.0417  08/16/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44789.0833  08/16/2022        0.0000        5.4649        0.0000        0.0000        0.0000        0.0000
  44789.1250  08/16/2022        0.0000        5.4661        0.0000        0.0000        0.0000        0.0000
  44789.1667  08/16/2022        0.0000        5.4666        0.0000        0.0000        0.0000        0.0000
  44789.2083  08/16/2022        0.0000        5.4673        0.0000        0.0000        0.0000        0.0000
  44789.2500  08/16/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44789.2917  08/16/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44789.3333  08/16/2022        0.0000        5.4677        0.0000        0.0000        0.0000        0.0000
  44789.3750  08/16/2022        0.0000        5.4670        0.0000        0.0000        0.0000        0.0000
  44789.4167  08/16/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44789.4583  08/16/2022        0.0000        5.4633        0.0000        0.0000        0.0000        0.0000
  44789.5000  08/16/2022        0.0000        5.4610        0.0000        0.0000        0.0000        0.0000
  44789.5417  08/16/2022        0.0000        5.4592        0.0000        0.0000        0.0000        0.0000
  44789.5833  08/16/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44789.6250  08/16/2022        0.0000        5.4581        0.0000        0.0000        0.0000        0.0000
  44789.6667  08/16/2022        0.0000        5.4578        0.0000        0.0000        0.0000        0.0000
  44789.7083  08/16/2022        0.0000        5.4580        0.0000        0.0000        0.0000        0.0000
  44789.7500  08/16/2022        0.0000        5.4583        0.0000        0.0000        0.0000        0.0000
  44789.7917  08/16/2022        0.0000        5.4591        0.0000        0.0000        0.0000        0.0000
  44789.8333  08/16/2022        0.0000        5.4615        0.0000        0.0000        0.0000        0.0000
  44789.8750  08/16/2022        0.0000        5.4638        0.0000        0.0000        0.0000        0.0000
  44789.9167  08/16/2022        0.0000        5.4659        0.0000        0.0000        0.0000        0.0000
  44789.9583  08/16/2022        0.0000        5.4669        0.0000        0.0000        0.0000        0.0000
  44790.0000  08/17/2022        0.0000        5.4672        0.0000        0.0000        0.0000        0.0000
  44790.0417  08/17/2022        0.0000        5.4662        0.0000        0.0000        0.0000        0.0000
  44790.0833  08/17/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44790.1250  08/17/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44790.1667  08/17/2022        0.0000        5.4679        0.0000        0.0000        0.0000        0.0000
  44790.2083  08/17/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44790.2500  08/17/2022        0.0000        5.4685        0.0000        0.0000        0.0000        0.0000
  44790.2917  08/17/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44790.3333  08/17/2022        0.0000        5.4663        0.0000        0.0000        0.0000        0.0000
  44790.3750  08/17/2022        0.0000        5.4644        0.0000        0.0000        0.0000        0.0000
  44790.4167  08/17/2022        0.0000        5.4625        0.0000        0.0000        0.0000        0.0000
  44790.4583  08/17/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44790.5000  08/17/2022        0.0000        5.4587        0.0000        0.0000        0.0000        0.0000
  44790.5417  08/17/2022        0.0000        5.4572        0.0000        0.0000        0.0000        0.0000
  44790.5833  08/17/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44790.6250  08/17/2022        0.0000        5.4559        0.0000        0.0000        0.0000        0.0000
  44790.6667  08/17/2022        0.0000        5.4555        0.0000        0.0000        0.0000        0.0000
  44790.7083  08/17/2022        0.0000        5.4557        0.0000        0.0000        0.0000        0.0000
  44790.7500  08/17/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44790.7917  08/17/2022        0.0000        5.4566        0.0000        0.0000        0.0000        0.0000
  44790.8333  08/17/2022        0.0000        5.4586        0.0000        0.0000        0.0000        0.0000
  44790.8750  08/17/2022        0.0000        5.4606        0.0000        0.0000        0.0000        0.0000
  44790.9167  08/17/2022        0.0000        5.4623        0.0000        0.0000        0.0000        0.0000
  44790.9583  08/17/2022        0.0000        5.4629        0.0000        0.0000        0.0000        0.0000
  44791.0000  08/18/2022        0.0000        5.4640        0.0000        0.0000        0.0000        0.0000
  44791.0417  08/18/2022        0.0000        5.4657        0.0000        0.0000        0.0000        0.0000
  44791.0833  08/18/2022        0.0000        5.4663        0.0000        0.0000        0.0000        0.0000
  44791.1250  08/18/2022        0.0000        5.4671        0.0000        0.0000        0.0000        0.0000
  44791.1667  08/18/2022        0.0000        5.4676        0.0000        0.0000        0.0000        0.0000
  44791.2083  08/18/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44791.2500  08/18/2022        0.0000        5.4684        0.0000        0.0000        0.0000        0.0000
  44791.2917  08/18/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44791.3333  08/18/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44791.3750  08/18/2022        0.0000        5.4637        0.0000        0.0000        0.0000        0.0000
  44791.4167  08/18/2022        0.0000        5.4615        0.0000        0.0000        0.0000        0.0000
  44791.4583  08/18/2022        0.0000        5.4592        0.0000        0.0000        0.0000        0.0000
  44791.5000  08/18/2022        0.0000        5.4570        0.0000        0.0000        0.0000        0.0000
  44791.5417  08/18/2022        0.0000        5.4554        0.0000        0.0000        0.0000        0.0000
  44791.5833  08/18/2022        0.0000        5.4548        0.0000        0.0000        0.0000        0.0000
  44791.6250  08/18/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44791.6667  08/18/2022        0.0000        5.4538        0.0000        0.0000        0.0000        0.0000
  44791.7083  08/18/2022        0.0000        5.4541        0.0000        0.0000        0.0000        0.0000
  44791.7500  08/18/2022        0.0000        5.4544        0.0000        0.0000        0.0000        0.0000
  44791.7917  08/18/2022        0.0000        5.4550        0.0000        0.0000        0.0000        0.0000
  44791.8333  08/18/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44791.8750  08/18/2022        0.0000        5.4576        0.0000        0.0000        0.0000        0.0000
  44791.9167  08/18/2022        0.0000        5.4589        0.0000        0.0000        0.0000        0.0000
  44791.9583  08/18/2022        0.0000        5.4602        0.0000        0.0000        0.0000        0.0000
  44792.0000  08/19/2022        0.0000        5.4616        0.0000        0.0000        0.0000        0.0000
  44792.0417  08/19/2022        0.0000        5.4631        0.0000        0.0000        0.0000        0.0000
  44792.0833  08/19/2022        0.0000        5.4643        0.0000        0.0000        0.0000        0.0000
  44792.1250  08/19/2022        0.0000        5.4656        0.0000        0.0000        0.0000        0.0000
  44792.1667  08/19/2022        0.0000        5.4667        0.0000        0.0000        0.0000        0.0000
  44792.2083  08/19/2022        0.0000        5.4674        0.0000        0.0000        0.0000        0.0000
  44792.2500  08/19/2022        0.0000        5.4682        0.0000        0.0000        0.0000        0.0000
  44792.2917  08/19/2022        0.0000        5.4680        0.0000        0.0000        0.0000        0.0000
  44792.3333  08/19/2022        0.0000        5.4652        0.0000        0.0000        0.0000        0.0000
  44792.3750  08/19/2022        0.0000        5.4626        0.0000        0.0000        0.0000        0.0000
  44792.4167  08/19/2022        0.0000        5.4604        0.0000        0.0000        0.0000        0.0000
  44792.4583  08/19/2022        0.0000        5.4589        0.0000        0.0000        0.0000        0.0000
  44792.5000  08/19/2022        0.0000        5.4575        0.0000        0.0000        0.0000        0.0000
  44792.5417  08/19/2022        0.0000        5.4565        0.0000        0.0000        0.0000        0.0000
  44792.5833  08/19/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44792.6250  08/19/2022        0.0000        5.4560        0.0000        0.0000        0.0000        0.0000
  44792.6667  08/19/2022        0.0000        5.4558        0.0000        0.0000        0.0000        0.0000
  44792.7083  08/19/2022        0.0000        5.4563        0.0000        0.0000        0.0000        0.0000
  44792.7500  08/19/2022        0.0000        5.4567        0.0000        0.0000        0.0000        0.0000
  44792.7917  08/19/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
  44792.8333  08/19/2022        0.0000        5.4601        0.0000        0.0000        0.0000        0.0000
  44792.8750  08/19/2022        0.0000        5.4627        0.0000        0.0000        0.0000        0.0000
  44792.9167  08/19/2022        0.0000        5.4650        0.0000        0.0000        0.0000        0.0000
  44792.9583  08/19/2022        0.0000        5.4663        0.0000        0.0000        0.0000        0.0000
  44793.0000  08/20/2022        0.0000        5.4671        0.0000        0.0000        0.0000        0.0000
  44793.0417  08/20/2022        0.0000        5.4668        0.0000        0.0000        0.0000        0.0000
  44793.0833  08/20/2022        0.0000        5.4675        0.0000        0.0000        0.0000        0.0000
  44793.1250  08/20/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44793.1667  08/20/2022        0.0000        5.4686        0.0000        0.0000        0.0000        0.0000
  44793.2083  08/20/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44793.2500  08/20/2022        0.0000        5.4687        0.0000        0.0000        0.0000        0.0000
  44793.2917  08/20/2022        0.0000        5.4681        0.0000        0.0000        0.0000        0.0000
  44793.3333  08/20/2022        0.0000        5.4658        0.0000        0.0000        0.0000        0.0000
  44793.3750  08/20/2022        0.0000        5.4635        0.0000        0.0000        0.0000        0.0000
  44793.4167  08/20/2022        0.0000        5.4616        0.0000        0.0000        0.0000        0.0000
  44793.4583  08/20/2022        0.0000        5.4602        0.0000        0.0000        0.0000        0.0000
  44793.5000  08/20/2022        0.0000        5.4588        0.0000        0.0000        0.0000        0.0000
  44793.5417  08/20/2022        0.0000        5.4577        0.0000        0.0000        0.0000        0.0000
