               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44756.0417  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.0833  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.1250  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.1667  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.2083  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.2500  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.2917  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.3333  07/14/2022        1.4219        1.4201        0.0000        0.0000        0.0000        0.0000
  44756.3750  07/14/2022        5.3008        5.2943        0.0000        0.0000        0.0000        0.0000
  44756.4167  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.4583  07/14/2022        2.0508        2.0457        0.0000        0.0000        0.0000        0.0000
  44756.5000  07/14/2022        5.3008        5.2877        0.0000        0.0000        0.0000        0.0000
  44756.5417  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.5833  07/14/2022        2.0508        2.0447        0.0000        0.0000        0.0000        0.0000
  44756.6250  07/14/2022        5.3017        5.2861        0.0000        0.0000        0.0000        0.0000
  44756.6667  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.7083  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.7500  07/14/2022        1.4219        1.4178        0.0000        0.0000        0.0000        0.0000
  44756.7917  07/14/2022        5.3686        5.3532        0.0000        0.0000        0.0000        0.0000
  44756.8333  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.8750  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.9167  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44756.9583  07/14/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.0000  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.0417  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.0833  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.1250  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.1667  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.2083  07/15/2022        1.4219        1.4217        0.0000        0.0000        0.0000        0.0000
  44757.2500  07/15/2022        5.2921        5.2914        0.0000        0.0000        0.0000        0.0000
  44757.2917  07/15/2022        0.0000        0.0005        0.0000        0.0000        0.0000        0.0000
  44757.3333  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.3750  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.4167  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.4583  07/15/2022        1.4219        1.4187        0.0000        0.0000        0.0000        0.0000
  44757.5000  07/15/2022        5.3779        5.3660        0.0000        0.0000        0.0000        0.0000
  44757.5417  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.5833  07/15/2022        2.0508        2.0454        0.0000        0.0000        0.0000        0.0000
  44757.6250  07/15/2022        5.3017        5.2879        0.0000        0.0000        0.0000        0.0000
  44757.6667  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.7083  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.7500  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.7917  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.8333  07/15/2022        1.4219        1.4194        0.0000        0.0000        0.0000        0.0000
  44757.8750  07/15/2022        5.3773        5.3681        0.0000        0.0000        0.0000        0.0000
  44757.9167  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44757.9583  07/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.0000  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.0417  07/16/2022        0.2925        0.2919        0.0000        0.0000        0.0000        0.0000
  44758.0833  07/16/2022        1.0256        1.0236        0.0000        0.0000        0.0000        0.0000
  44758.1250  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.1667  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.2083  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.2500  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.2917  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.3333  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.3750  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.4167  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.4583  07/16/2022        1.4219        1.4196        0.0000        0.0000        0.0000        0.0000
  44758.5000  07/16/2022        5.3707        5.3620        0.0000        0.0000        0.0000        0.0000
  44758.5417  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.5833  07/16/2022        1.8229        1.8190        0.0000        0.0000        0.0000        0.0000
  44758.6250  07/16/2022        5.2973        5.2859        0.0000        0.0000        0.0000        0.0000
  44758.6667  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.7083  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.7500  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.7917  07/16/2022        1.4219        1.4195        0.0000        0.0000        0.0000        0.0000
  44758.8333  07/16/2022        5.2977        5.2889        0.0000        0.0000        0.0000        0.0000
  44758.8750  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.9167  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44758.9583  07/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.0000  07/17/2022        0.0000        0.0001        0.0000        0.0000        0.0000        0.0000
  44759.0417  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.0833  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.1250  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.1667  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.2083  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.2500  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.2917  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.3333  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.3750  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.4167  07/17/2022        1.4219        1.4191        0.0000        0.0000        0.0000        0.0000
  44759.4583  07/17/2022        5.3111        5.3007        0.0000        0.0000        0.0000        0.0000
  44759.5000  07/17/2022        1.7654        1.7609        0.0000        0.0000        0.0000        0.0000
  44759.5417  07/17/2022        5.3020        5.2887        0.0000        0.0000        0.0000        0.0000
  44759.5833  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.6250  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.6667  07/17/2022        1.4219        1.4179        0.0000        0.0000        0.0000        0.0000
  44759.7083  07/17/2022        5.2976        5.2827        0.0000        0.0000        0.0000        0.0000
  44759.7500  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.7917  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44759.8333  07/17/2022        1.4219        1.4190        0.0000        0.0000        0.0000        0.0000
  44759.8750  07/17/2022        5.3002        5.2894        0.0000        0.0000        0.0000        0.0000
  44759.9167  07/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
